Anomaly detected: Source fe80::5424:887b:fabb:31da:39060 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 0:0 Destination to 97:1
Anomaly detected: Source 0:0 Destination to 101:1
Anomaly detected: Source 0:0 Destination to 94:1
Anomaly detected: Source 0:0 Destination to 99:1
Anomaly detected: Source 0:0 Destination to 91:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:59294 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:36540 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source 0:0 Destination to 102:1
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0085 Destination to ff02::1:0x0000
Anomaly detected: Source 0:0 Destination to 80:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:dhcpv6-client Destination to ff02::1:2:dhcpv6-server
Anomaly detected: Source 0:0 Destination to 100:1
Anomaly detected: Source 0:0 Destination to 96:1
Anomaly detected: Source 0:0 Destination to 90:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:47526 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:36776 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0087 Destination to fe80::5424:887b:fabb:31da:0x0000
Anomaly detected: Source 0:0 Destination to 104:1
Anomaly detected: Source fe80::cc1:f7ff:c5da:4eca:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::cc1:f7ff:c5da:4eca:0x008f Destination to ff02::16:0x0000
Anomaly detected: Source 0:0 Destination to 91:1
Anomaly detected: Source fe80::10db:56aa:7393:1cd8:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 95:1
Anomaly detected: Source 0:0 Destination to 99:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::5424:887b:fabb:31da:36068 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:37278 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source 0:0 Destination to 107:1
Anomaly detected: Source 0:0 Destination to 97:1
Anomaly detected: Source 0:0 Destination to 103:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:34108 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:35716 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source 0:0 Destination to 83:1
Anomaly detected: Source 0:0 Destination to 93:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:53448 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:56100 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0087 Destination to fe80::5424:887b:fabb:31da:0x0000
Anomaly detected: Source 0:0 Destination to 109:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:dhcpv6-client Destination to ff02::1:2:dhcpv6-server
Anomaly detected: Source 0:0 Destination to 95:1
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0085 Destination to ff02::1:0x0000
Anomaly detected: Source 0:0 Destination to 67:1
Anomaly detected: Source 0:0 Destination to 51:1
Anomaly detected: Source fe80::10db:56aa:7393:1cd8:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 49:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:50082 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:38838 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 0:0 Destination to 52:1
Anomaly detected: Source 0:0 Destination to 50:1
Anomaly detected: Source 0:0 Destination to 48:1
Anomaly detected: Source 0:0 Destination to 44:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:49158 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:34722 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source 0:0 Destination to 99:1
Anomaly detected: Source 0:0 Destination to 74:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::cc1:f7ff:c5da:4eca:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 65:1
Anomaly detected: Source 0:0 Destination to 68:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:46898 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:50434 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:0x0087 Destination to fe80::36e8:94ff:feb8:d628:0x0000
Anomaly detected: Source 0:0 Destination to 81:1
Anomaly detected: Source 0:0 Destination to 61:1
Anomaly detected: Source 0:0 Destination to 59:1
Anomaly detected: Source 0:0 Destination to 63:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:59196 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:54038 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source 0:0 Destination to 58:1
Anomaly detected: Source 0:0 Destination to 55:1
Anomaly detected: Source 0:0 Destination to 72:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:34298 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:55910 Destination to 2001:67c:1562::24:http
Anomaly detected: Source 0:0 Destination to 64:1
Anomaly detected: Source 0:0 Destination to 69:1
Anomaly detected: Source 0:0 Destination to 60:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:60458 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:46092 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 76:1
Anomaly detected: Source 0:0 Destination to 57:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:42348 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:54054 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 62:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:44156 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:56920 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::cc1:f7ff:c5da:4eca:0x008f Destination to ff02::16:0x0000
Anomaly detected: Source 0:0 Destination to 66:1
Anomaly detected: Source 0:0.0 Destination to 68:1
Anomaly detected: Source 0:0 Destination to 68:1
Anomaly detected: Source 0:0 Destination to 56:1
Anomaly detected: Source 0:0 Destination to 99:1
Anomaly detected: Source 10.244.0.2:51994 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.4:44348 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.7:38622 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.9:58948 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.9:58950 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.10:41498 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.10:41508 Destination to 10.96.0.1:https
Anomaly detected: Source 10.244.0.11:35032 Destination to 10.96.0.1:https
Anomaly detected: Source 0:0 Destination to 140:1
Anomaly detected: Source 0:0 Destination to 78:1
Anomaly detected: Source 0:0 Destination to 55:1
Anomaly detected: Source 0:0 Destination to 66:1
Anomaly detected: Source 0:0 Destination to 59:1
Anomaly detected: Source 0:0.0 Destination to 55:1
Anomaly detected: Source 0:0.0 Destination to 48:1
Anomaly detected: Source 0:0 Destination to 48:1
Anomaly detected: Source 0:0 Destination to 54:1
Anomaly detected: Source 0:0 Destination to 57:1
Anomaly detected: Source 0:0 Destination to 55:1
Anomaly detected: Source 0:0 Destination to 58:1
Anomaly detected: Source 0:0 Destination to 49:1
Anomaly detected: Source 0:0 Destination to 47:1
Anomaly detected: Source 0:0 Destination to 41:1
Anomaly detected: Source 0:0 Destination to 40:1
Anomaly detected: Source 0:0 Destination to 118:1
Anomaly detected: Source 0:0 Destination to 110:1
Anomaly detected: Source 0:0 Destination to 74:1
Anomaly detected: Source 0:0 Destination to 75:1
Anomaly detected: Source 0:0 Destination to 84:1
Anomaly detected: Source 0:0 Destination to 51:1
Anomaly detected: Source 0:0 Destination to 50:1
Anomaly detected: Source fe80::41dc:1155:7709:fe06:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 72:1
Anomaly detected: Source 0:0 Destination to 60:1
Anomaly detected: Source 0:0 Destination to 67:1
Anomaly detected: Source 0:0.0 Destination to 42:1
Anomaly detected: Source 0:0.0 Destination to 93:1
Anomaly detected: Source 0:0.0 Destination to 84:1
Anomaly detected: Source 0:0.0 Destination to 83:1
Anomaly detected: Source 0:0 Destination to 42:1
Anomaly detected: Source 0:0 Destination to 93:1
Anomaly detected: Source 0:0 Destination to 84:1
Anomaly detected: Source 0:0 Destination to 83:1
Anomaly detected: Source 0:0 Destination to 86:1
Anomaly detected: Source 0:0 Destination to 73:1
Anomaly detected: Source 142.250.180.138:https Destination to 192.168.43.76:40559
Anomaly detected: Source 0:0 Destination to 108:1
Anomaly detected: Source 0:0 Destination to 135:1
Anomaly detected: Source fe80::17ae:f661:8262:4162:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 107:1
Anomaly detected: Source 0:0 Destination to 90:1
Anomaly detected: Source 0:0 Destination to 75:1
Anomaly detected: Source 0:0 Destination to 53:1
Anomaly detected: Source 0:0 Destination to 41:1
Anomaly detected: Source 0.0.0.0:bootpc Destination to 255.255.255.255:bootps
Anomaly detected: Source :::0x0087 Destination to ff02::1:ff62:4162:0x0000
Anomaly detected: Source fe80::17ae:f661:8262:4162:0x008f Destination to ff02::16:0x0000
Anomaly detected: Source 0:0 Destination to 333:1
Anomaly detected: Source 0:0 Destination to 304:1
Anomaly detected: Source 35.206.118.237:0x0303 Destination to 192.168.43.76:0xbb01
Anomaly detected: Source 0:0 Destination to 200:1
Anomaly detected: Source 0:0 Destination to 176:1
Anomaly detected: Source 0:0 Destination to 179:1
Anomaly detected: Source 0:0 Destination to 173:1
Anomaly detected: Source 0:0 Destination to 182:1
Anomaly detected: Source 0:0 Destination to 171:1
Anomaly detected: Source 0:0 Destination to 165:1
Anomaly detected: Source 0:0 Destination to 162:1
Anomaly detected: Source 0:0 Destination to 180:1
Anomaly detected: Source 0:0 Destination to 184:1
Anomaly detected: Source 0:0 Destination to 177:1
Anomaly detected: Source fe80::a118:bfdc:b2e8:fc48:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::e061:fe3a:35fd:8093:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::14bd:f7d8:d067:caca:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 44:1
Anomaly detected: Source fe80::145f:a655:865e:d3b0:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 123:1
Anomaly detected: Source fe80::c51:2f4f:e18f:7d83:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 104:1
Anomaly detected: Source 0:0 Destination to 86:1
Anomaly detected: Source 0:0 Destination to 71:1
Anomaly detected: Source fe80::1841:864d:fb35:2140:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 66:1
Anomaly detected: Source 0:0 Destination to 54:1
Anomaly detected: Source 0:0 Destination to 49:1
Anomaly detected: Source 0.0.0.0:bootpc Destination to 255.255.255.255:bootps
Anomaly detected: Source fe80::78:f030:8656:94f1:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 55:1
Anomaly detected: Source fe80::cbe:a914:8877:202:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 47:1
Anomaly detected: Source 0:0 Destination to 48:1
Anomaly detected: Source 0:0 Destination to 61:1
Anomaly detected: Source 74.125.250.136:3478 Destination to 192.168.1.96:54070
Anomaly detected: Source 142.250.201.14:https Destination to 192.168.1.96:58733
Anomaly detected: Source 142.250.200.202:https Destination to 192.168.1.96:38404
Anomaly detected: Source fe80::5424:887b:fabb:31da:dhcpv6-client Destination to ff02::1:2:dhcpv6-server
Anomaly detected: Source 0:0 Destination to 137:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:34466 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:37068 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0087 Destination to fe80::5424:887b:fabb:31da:0x0000
Anomaly detected: Source 0:0 Destination to 104:1
Anomaly detected: Source 0:0 Destination to 74:1
Anomaly detected: Source 0:0 Destination to 60:1
Anomaly detected: Source 0:0 Destination to 62:1
Anomaly detected: Source 0:0 Destination to 58:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:51160 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:40708 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0085 Destination to ff02::1:0x0000
Anomaly detected: Source 74.125.250.136:3478 Destination to 192.168.1.96:56299
Anomaly detected: Source 0:0 Destination to 72:1
Anomaly detected: Source 0:0 Destination to 75:1
Anomaly detected: Source 0:0 Destination to 148:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:52910 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:54388 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 92:1
Anomaly detected: Source 0:0 Destination to 88:1
Anomaly detected: Source 0:0 Destination to 90:1
Anomaly detected: Source 0:0 Destination to 61:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:39756 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:34556 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source 0:0 Destination to 69:1
Anomaly detected: Source 0:0 Destination to 68:1
Anomaly detected: Source 0:0 Destination to 78:1
Anomaly detected: Source 0:0 Destination to 65:1
Anomaly detected: Source 0:0 Destination to 63:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:51136 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:38790 Destination to 2001:67c:1562::24:http
Anomaly detected: Source 0:0 Destination to 77:1
Anomaly detected: Source 0:0 Destination to 91:1
Anomaly detected: Source 0:0 Destination to 70:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:58490 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:54118 Destination to 2001:67c:1562::24:http
Anomaly detected: Source 0:0 Destination to 66:1
Anomaly detected: Source 0:0 Destination to 79:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:48114 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:38872 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 74.125.250.136:3478.0 Destination to 192.168.1.96:26318
Anomaly detected: Source 74.125.250.136:3478 Destination to 192.168.1.96:26318
Anomaly detected: Source fe80::5424:887b:fabb:31da:42842 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:51464 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0087 Destination to fe80::5424:887b:fabb:31da:0x0000
Anomaly detected: Source 0:0 Destination to 57:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:dhcpv6-client Destination to ff02::1:2:dhcpv6-server
Anomaly detected: Source 0:0 Destination to 53:1
Anomaly detected: Source 0:0 Destination to 64:1
Anomaly detected: Source 0:0 Destination to 52:1
Anomaly detected: Source 0:0 Destination to 46:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:mdns Destination to ff02::fb:mdns
Anomaly detected: Source fe80::5424:887b:fabb:31da:34798 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:42728 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 51:1
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0085 Destination to ff02::1:0x0000
Anomaly detected: Source 0:0 Destination to 50:1
Anomaly detected: Source 0:0 Destination to 59:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:53048 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:40350 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source 0:0 Destination to 48:1
Anomaly detected: Source 0:0 Destination to 58:1
Anomaly detected: Source 0:0 Destination to 54:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:37988 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:44770 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 61:1
Anomaly detected: Source 0:0 Destination to 69:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:37584 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:34066 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source 0:0 Destination to 60:1
Anomaly detected: Source 0:0 Destination to 72:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:37086 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:50168 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source 0:0 Destination to 55:1
Anomaly detected: Source 0:0 Destination to 56:1
Anomaly detected: Source :::0x0087 Destination to ff02::1:ffc5:d3d8:0x0000
Anomaly detected: Source :::0x008f Destination to ff02::16:0x0000
Anomaly detected: Source 0.0.0.0:bootpc Destination to 255.255.255.255:bootps
Anomaly detected: Source fe80::323b:919a:47c5:d3d8:0x008f Destination to ff02::16:0x0000
Anomaly detected: Source fe80::323b:919a:47c5:d3d8:mdns Destination to ff02::fb:mdns
Anomaly detected: Source 0:0 Destination to 74:1
Anomaly detected: Source 0:0 Destination to 65:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:35744 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:44504 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:40672 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:35796 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source 0:0 Destination to 63:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:35030 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:44830 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source 0:0 Destination to 49:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:45784 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:60574 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:41862 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:41246 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:53662 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:0x0087 Destination to fe80::36e8:94ff:feb8:d628:0x0000
Anomaly detected: Source fe80::5f47:a4c1:947e:9861:0x008f Destination to ff02::16:0x0000
Anomaly detected: Source fe80::5424:887b:fabb:31da:60264 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:51174 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 89:1
Anomaly detected: Source 0:0 Destination to 67:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:49674 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:47740 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source 0:0 Destination to 75:1
Anomaly detected: Source 0:0 Destination to 71:1
Anomaly detected: Source 0:0 Destination to 66:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:59356 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:45818 Destination to 2001:67c:1562::24:http
Anomaly detected: Source 0:0 Destination to 83:1
Anomaly detected: Source 0:0 Destination to 81:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:41658 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:36168 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:43944 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:53724 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 0:0 Destination to 62:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:40048 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:54494 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:46102 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:39368 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:33476 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:36918 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:32904 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:46590 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:59410 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:42062 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 0:0 Destination to 93:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:37402 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:41114 Destination to 2001:67c:1562::23:http
Anomaly detected: Source 0:0 Destination to 85:1
Anomaly detected: Source 0:0 Destination to 73:1
Anomaly detected: Source 0:0 Destination to 68:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:52542 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:45800 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:39792 Destination to 2620:2d:4000:1::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:48116 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:35660 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:35232 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:34292 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:37176 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:dhcpv6-client Destination to ff02::1:2:dhcpv6-server
Anomaly detected: Source 0:0 Destination to 124:1
Anomaly detected: Source 0:0 Destination to 111:1
Anomaly detected: Source 0:0 Destination to 89:1
Anomaly detected: Source 0:0 Destination to 78:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:40992 Destination to 2620:2d:4000:1::2a:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:39280 Destination to 2001:67c:1562::23:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0087 Destination to fe80::5424:887b:fabb:31da:0x0000
Anomaly detected: Source 0:0 Destination to 81:1
Anomaly detected: Source 0:0 Destination to 90:1
Anomaly detected: Source 0:0 Destination to 58:1
Anomaly detected: Source 0:0 Destination to 80:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:40078 Destination to 2620:2d:4000:1::2b:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:41182 Destination to 2620:2d:4000:1::22:http
Anomaly detected: Source fe80::36e8:94ff:feb8:d628:0x0085 Destination to ff02::1:0x0000
Anomaly detected: Source 0:0 Destination to 68:1
Anomaly detected: Source 0:0 Destination to 72:1
Anomaly detected: Source 0:0 Destination to 79:1
Anomaly detected: Source 0:0 Destination to 84:1
Anomaly detected: Source fe80::5424:887b:fabb:31da:55300 Destination to 2001:67c:1562::24:http
Anomaly detected: Source fe80::5424:887b:fabb:31da:43946 Destination to 2620:2d:4000:1::2a:http
